0,Secounds,Amps,Volt
0,377,15.67,12
0,378,15.67,12
0,379,15.67,12
0,380,15.67,12
0,381,15.67,12
0,382,15.67,12
0,383,15.67,12
0,384,15.66,12
0,385,15.66,12
0,386,15.66,12
0,387,15.66,12
0,388,15.66,12
0,389,15.67,12
0,390,15.66,12
0,391,15.66,12
0,392,15.66,12
0,393,15.66,12
0,394,15.66,12
0,395,15.66,12
0,396,15.66,12
0,397,15.66,12
0,398,15.66,12
0,399,15.66,12
0,400,15.66,12
0,401,15.66,12
0,402,15.66,12
0,403,15.66,12
0,404,15.66,12
0,405,15.66,12
0,406,15.66,12
0,407,15.66,12
0,408,15.66,12
0,409,15.66,12
0,410,15.66,12
0,411,15.66,12
0,412,15.66,12
0,413,15.66,12
0,414,15.66,12
0,415,15.66,12
0,416,15.66,12
0,417,15.66,12
0,418,15.66,12
0,419,15.66,12
0,420,15.66,12
0,421,15.66,12
0,422,15.66,12
0,423,15.66,12
0,424,15.66,12
0,425,15.66,12
0,426,15.66,12
0,427,15.66,12
0,428,15.66,12
0,429,15.66,12
0,430,15.66,12
0,431,15.66,12
0,432,15.66,12
0,433,15.66,12
0,434,15.66,12
0,435,15.66,12
0,436,15.66,12
0,437,15.66,12
0,438,15.66,12
0,439,15.65,12
0,440,15.65,12
0,441,15.65,12
0,442,15.65,12
0,443,15.65,12
0,444,15.65,12
0,445,15.65,12
0,446,15.65,12
0,447,15.65,12
0,448,15.65,12
0,449,15.64,12
0,450,15.64,12
0,450,15.65,12
0,451,15.65,12
0,452,15.65,12
0,453,15.65,12
0,454,15.65,12
0,455,15.65,12
0,456,15.64,12
0,457,15.64,12
0,458,15.65,12
0,459,15.65,12
0,460,15.65,12
0,461,15.65,12
0,462,15.64,12
0,463,15.64,12
0,464,15.64,12
0,465,15.64,12
0,466,15.64,12
0,467,15.64,12
0,468,15.64,12
0,469,15.64,12
0,470,15.64,12
0,471,15.64,12
0,472,15.64,12
0,473,15.64,12
0,474,15.64,12
0,475,15.64,12
0,476,15.63,12
0,476,15.64,12
0,477,15.64,12
0,478,15.64,12
0,479,15.64,12
0,480,15.64,12
0,481,15.64,12
0,482,15.64,12
0,483,15.64,12
0,484,15.64,12
0,485,15.64,12
0,486,15.63,12
0,487,15.64,12
0,488,15.64,12
0,489,15.64,12
0,490,15.64,12
0,491,15.64,12
0,492,15.64,12
0,493,15.64,12
0,494,15.64,12
0,495,15.63,12
0,496,15.64,12
0,497,15.64,12
0,498,15.63,12
0,499,15.64,12
0,500,15.63,12
0,501,15.63,12
0,502,15.63,12
0,503,15.64,12
0,504,15.63,12
0,505,15.63,12
0,506,15.63,12
0,507,15.63,12
0,508,15.63,12
0,509,15.63,12
0,510,15.63,12
0,511,15.63,12
0,512,15.63,12
0,513,15.63,12
0,514,15.63,12
0,515,15.63,12
0,516,15.63,12
0,517,15.63,12
0,518,15.63,12
0,519,15.63,12
0,520,15.63,12
0,521,15.64,12
0,522,15.63,12
0,523,15.63,12
0,524,15.63,12
0,525,15.63,12
0,526,15.63,12
0,527,15.63,12
0,528,15.63,12
0,529,15.63,12
0,530,15.63,12
0,531,15.63,12
0,532,15.63,12
0,533,15.63,12
0,534,15.63,12
0,535,15.63,12
0,536,15.63,12
0,537,15.63,12
0,538,15.63,12
0,539,15.63,12
0,540,15.63,12
0,541,15.63,12
0,542,15.63,12
0,543,15.63,12
0,544,15.63,12
0,545,15.63,12
0,546,15.63,12
0,547,15.63,12
0,548,15.63,12
0,549,15.63,12
0,550,15.63,12
0,551,15.63,12
0,552,15.63,12
0,553,15.63,12
0,554,15.63,12
0,555,15.63,12
0,556,15.63,12
0,557,15.63,12
0,558,15.63,12
0,559,15.63,12
0,560,15.63,12
0,561,15.63,12
0,562,15.63,12
0,563,15.63,12
0,564,15.63,12
0,565,15.63,12
0,566,15.63,12
0,567,15.63,12
0,568,15.63,12
0,569,15.63,12
0,570,15.63,12
0,571,15.63,12
0,572,15.63,12
0,573,15.63,12
0,574,15.63,12
0,575,15.63,12
0,576,15.63,12
0,577,15.63,12
0,578,15.63,12
0,578,15.62,12
0,579,15.62,12
0,580,15.62,12
0,581,15.62,12
0,582,15.62,12
0,583,15.62,12
0,584,15.62,12
0,585,15.62,12
0,586,15.62,12
0,587,15.62,12
0,588,15.62,12
0,589,15.62,12
0,590,15.62,12
0,590,15.62,12
0,591,15.62,12
0,592,15.62,12
0,593,15.62,12
0,594,15.62,12
0,595,15.62,12
0,596,15.62,12
0,597,15.62,12
0,598,15.62,12
0,599,15.62,12
0,600,15.62,12
0,601,15.62,12
0,602,15.62,12
0,603,15.62,12
0,604,15.62,12
0,605,15.62,12
0,606,15.62,12
0,607,15.62,12
0,608,15.62,12
0,609,15.62,12
0,610,15.62,12
0,611,15.62,12
0,612,15.62,12
0,613,15.61,12
0,614,15.61,12
0,615,15.61,12
0,616,15.61,12
0,617,15.61,12
0,618,15.61,12
0,619,15.61,12
0,620,15.61,12
0,621,15.61,12
0,622,15.61,12
0,623,15.62,12
0,624,15.62,12
0,625,15.61,12
0,626,15.61,12
0,627,15.61,12
0,628,15.62,12
0,629,15.61,12
0,630,15.61,12
0,631,15.61,12
0,632,15.61,12
0,633,15.61,12
0,634,15.61,12
0,635,15.61,12
0,636,15.61,12
0,637,15.62,12
0,638,15.61,12
0,639,15.62,12
0,640,15.62,12
0,641,15.62,12
0,641,15.61,12
0,642,15.62,12
0,643,15.61,12
0,644,15.61,12
0,645,15.61,12
0,646,15.61,12
0,647,15.61,12
0,648,15.61,12
0,649,15.61,12
0,650,15.61,12
0,651,15.61,12
0,652,15.61,12
0,653,15.61,12
0,654,15.61,12
0,655,15.61,12
0,656,15.61,12
0,657,15.61,12
0,658,15.61,12
0,659,15.62,12
0,660,15.61,12
0,661,15.61,12
0,662,15.61,12
0,663,15.61,12
0,664,15.61,12
0,665,15.61,12
0,666,15.61,12
0,667,15.61,12
0,668,15.61,12
0,669,15.61,12
0,670,15.61,12
0,671,15.61,12
0,672,15.61,12
0,673,15.61,12
0,674,15.61,12
0,675,15.61,12
0,676,15.61,12
0,677,15.61,12
0,678,15.61,12
0,679,15.61,12
0,680,15.61,12
0,681,15.61,12
0,682,15.61,12
0,683,15.61,12
0,684,15.61,12
0,685,15.61,12
0,686,15.61,12
0,687,15.61,12
0,688,15.61,12
0,689,15.61,12
0,690,15.61,12
0,691,15.61,12
0,692,15.61,12
0,693,15.61,12
0,694,15.61,12
0,695,15.61,12
0,696,15.61,12
0,697,15.61,12
0,698,15.61,12
0,699,15.61,12
0,700,15.61,12
0,701,15.61,12
0,702,15.61,12
0,703,15.61,12
0,704,15.61,12
0,705,15.61,12
0,706,15.61,12
0,707,15.61,12
0,708,15.61,12
0,709,15.61,12
0,710,15.6,12
0,711,15.61,12
0,712,15.6,12
0,713,15.61,12
0,714,15.61,12
0,715,15.61,12
0,716,15.6,12
0,717,15.61,12
0,718,15.61,12
0,719,15.61,12
0,720,15.61,12
0,721,15.61,12
0,722,15.61,12
0,723,15.6,12
0,724,15.6,12
0,725,15.61,11.9
0,726,15.61,12
0,727,15.61,12
0,728,15.61,12
0,729,15.61,12
0,730,15.6,12
0,731,15.6,11.9
0,732,15.6,12
0,733,15.6,12
0,734,15.61,12
0,735,15.6,12
0,736,15.6,12
0,737,15.61,12
0,738,15.61,12
0,739,15.61,12
0,740,15.61,12
0,741,15.61,12
0,742,15.61,11.9
0,743,15.63,12
0,744,15.63,11.9
0,745,15.63,12
0,746,15.63,12
0,747,15.63,11.9
0,748,15.63,12
0,749,15.63,12
0,750,15.63,11.9
0,751,15.63,11.9
0,752,15.63,12
0,753,15.63,11.9
0,754,15.63,11.9
0,755,15.63,12
0,755,15.63,11.9
0,756,15.63,11.9
0,757,15.63,11.9
0,758,15.63,11.9
0,759,15.63,11.9
0,760,15.63,11.9
0,761,15.63,11.9
0,762,15.63,11.9
0,763,15.63,11.9
0,764,15.63,12
0,765,15.63,11.9
0,766,15.63,11.9
0,767,15.63,11.9
0,768,15.63,11.9
0,769,15.63,11.9
0,770,15.63,11.9
0,771,15.63,11.9
0,772,15.63,11.9
0,773,15.63,11.9
0,774,15.63,11.9
0,775,15.63,11.9
0,776,15.63,11.9
0,777,15.63,11.9
0,778,15.63,11.9
0,779,15.63,11.9
0,780,15.63,12
0,781,15.63,11.9
0,782,15.63,11.9
0,783,15.63,11.9
0,784,15.63,11.9
0,785,15.63,11.9
0,786,15.63,11.9
0,787,15.63,11.9
0,788,15.63,11.9
0,789,15.63,11.9
0,790,15.63,11.9
0,791,15.63,11.9
0,792,15.62,11.9
0,793,15.62,11.9
0,793,15.63,11.9
0,794,15.63,11.9
0,795,15.63,11.9
0,796,15.63,11.9
0,797,15.62,11.9
0,798,15.62,11.9
0,799,15.63,11.9
0,800,15.63,11.9
0,801,15.63,11.9
0,802,15.63,11.9
0,803,15.63,11.9
0,804,15.63,11.9
0,805,15.63,11.9
0,806,15.63,11.9
0,807,15.63,11.9
0,808,15.63,11.9
0,809,15.63,11.9
0,810,15.63,11.9
0,811,15.63,11.9
0,812,15.63,11.9
0,813,15.62,11.9
0,814,15.62,11.9
0,815,15.62,11.9
0,816,15.62,11.9
0,817,15.62,11.9
0,818,15.62,11.9
0,819,15.62,11.9
0,820,15.62,11.9
0,821,15.62,11.9
0,822,15.62,11.9
0,823,15.62,11.9
0,824,15.62,11.9
0,825,15.62,11.9
0,826,15.62,11.9
0,827,15.62,11.9
0,828,15.62,11.9
0,829,15.62,11.9
0,830,15.62,11.9
0,831,15.62,11.9
0,832,15.62,11.9
0,832,15.61,11.9
0,833,15.62,11.9
0,834,15.62,11.9
0,835,15.61,11.9
0,836,15.61,11.9
0,837,15.61,11.9
0,838,15.61,11.9
0,839,15.61,11.9
0,840,15.61,11.9
0,841,15.61,11.9
0,842,15.61,11.9
0,843,15.61,11.9
0,844,15.61,11.9
0,844,15.62,11.9
0,845,15.62,11.9
0,846,15.62,11.9
0,847,15.61,11.9
0,848,15.61,11.9
0,849,15.61,11.9
0,850,15.61,11.9
0,851,15.61,11.9
0,852,15.61,11.9
0,853,15.61,11.9
0,854,15.61,11.9
0,855,15.61,11.9
0,856,15.62,11.9
0,857,15.61,11.9
0,858,15.61,11.9
0,859,15.61,11.9
0,860,15.61,11.9
0,861,15.62,11.9
0,862,15.61,11.9
0,863,15.61,11.9
0,864,15.61,11.9
0,865,15.61,11.9
0,866,15.61,11.9
0,867,15.61,11.9
0,868,15.61,11.9
0,869,15.61,11.9
0,870,15.61,11.9
0,871,15.61,11.9
0,872,15.61,11.9
0,873,15.61,11.9
0,874,15.61,11.9
0,875,15.61,11.9
0,876,15.61,11.9
0,877,15.61,11.9
0,878,15.61,11.9
0,879,15.61,11.9
0,880,15.61,11.9
0,881,15.61,11.9
0,882,15.61,11.9
0,882,15.61,11.9
0,883,15.61,11.9
0,884,15.61,11.9
0,885,15.61,11.9
0,886,15.61,11.9
0,887,15.61,11.9
0,888,15.61,11.9
0,889,15.61,11.9
0,890,15.61,11.9
0,891,15.61,11.9
0,892,15.61,11.9
0,893,15.61,11.9
0,894,15.61,11.9
0,895,15.61,11.9
0,896,15.61,11.9
0,897,15.61,11.9
0,898,15.61,11.9
0,899,15.61,11.9
0,900,15.61,11.9
0,901,15.61,11.9
0,902,15.61,11.9
0,903,15.61,11.9
0,904,15.61,11.9
0,905,15.61,11.9
0,906,15.61,11.9
0,907,15.61,11.9
0,908,15.61,11.9
0,908,15.61,11.9
0,909,15.61,11.9
0,910,15.61,11.9
0,911,15.61,11.9
0,912,15.61,11.9
0,913,15.61,11.9
0,914,15.61,11.9
0,915,15.61,11.9
0,916,15.61,11.9
0,917,15.61,11.9
0,918,15.61,11.9
0,919,15.61,11.9
0,920,15.61,11.9
0,920,15.61,11.9
0,921,15.61,11.9
0,922,15.6,11.9
0,923,15.6,11.9
0,924,15.6,11.9
0,925,15.6,11.9
0,926,15.6,11.9
0,927,15.6,11.9
0,928,15.6,11.9
0,929,15.6,11.9
0,930,15.6,11.9
0,931,15.6,11.9
0,932,15.6,11.9
0,933,15.6,11.9
0,934,15.6,11.9
0,935,15.6,11.9
0,936,15.6,11.9
0,937,15.6,11.9
0,938,15.6,11.9
0,939,15.6,11.9
0,940,15.6,11.9
0,941,15.59,11.9
0,942,15.59,11.9
0,943,15.6,11.9
0,944,15.59,11.9
0,945,15.6,11.9
0,946,15.6,11.9
0,947,15.6,11.9
0,948,15.6,11.9
0,949,15.6,11.9
0,950,15.6,11.9
0,951,15.6,11.9
0,952,15.6,11.9
0,953,15.6,11.9
0,954,15.6,11.9
0,955,15.6,11.9
0,956,15.6,11.9
0,957,15.6,11.9
0,958,15.6,11.9
0,959,15.6,11.9
0,960,15.6,11.9
0,961,15.6,11.9
0,962,15.6,11.9
0,963,15.6,11.9
0,964,15.6,11.9
0,965,15.6,11.9
0,966,15.6,11.9
0,967,15.6,11.9
0,968,15.6,11.9
0,969,15.6,11.9
0,970,15.6,11.9
0,971,15.6,11.9
0,972,15.6,11.9
0,973,15.6,11.9
0,974,15.6,11.9
0,975,15.6,11.9
0,976,15.6,11.9
0,977,15.6,11.9
0,978,15.6,11.9
0,979,15.6,11.9
0,980,15.6,11.9
0,981,15.6,11.9
0,982,15.6,11.9
0,983,15.6,11.9
0,984,15.6,11.9
0,985,15.6,11.9
0,986,15.61,11.9
0,987,15.6,11.9
0,988,15.6,11.9
0,989,15.6,11.9
0,990,15.6,11.9
0,991,15.59,11.9
0,992,15.6,11.9
0,993,15.6,11.9
0,994,15.6,11.9
0,995,15.6,11.9
0,996,15.6,11.9
0,997,15.6,11.9
0,997,15.6,11.9
0,998,15.6,11.9
0,999,15.6,11.9
0,1000,15.6,11.9
0,1001,15.6,11.9
0,1002,15.6,11.9
0,1003,15.6,11.9
0,1004,15.6,11.9
0,1005,15.6,11.9
0,1006,15.6,11.9
0,1007,15.59,11.9
0,1008,15.6,11.9
0,1009,15.6,11.9
0,1010,15.6,11.9
0,1011,15.6,11.9
0,1012,15.6,11.9
0,1013,15.6,11.9
0,1014,15.6,11.9
0,1015,15.6,11.9
0,1016,15.6,11.9
0,1017,15.6,11.9
0,1018,15.6,11.9
0,1019,15.6,11.9
0,1020,15.6,11.9
0,1021,15.6,11.9
0,1022,15.6,11.9
0,1022,15.6,11.9
0,1023,15.6,11.9
0,1024,15.6,11.9
0,1025,15.6,11.9
0,1026,15.6,11.9
0,1027,15.6,11.9
0,1028,15.6,11.9
0,1029,15.6,11.9
0,1030,15.6,11.9
0,1031,15.6,11.9
0,1032,15.6,11.9
0,1033,15.6,11.9
0,1034,15.6,11.9
0,1035,15.6,11.9
0,1035,15.6,11.9
0,1036,15.6,11.9
0,1037,15.6,11.9
0,1038,15.6,11.9
0,1039,15.6,11.9
0,1040,15.6,11.9
0,1041,15.59,11.9
0,1042,15.59,11.9
0,1043,15.59,11.9
0,1044,15.59,11.9
0,1045,15.59,11.9
0,1046,15.59,11.9
0,1047,15.59,11.9
0,1048,15.59,11.9
0,1048,15.59,11.9
0,1049,15.6,11.9
0,1050,15.6,11.9
0,1051,15.6,11.9
0,1052,15.6,11.9
0,1053,15.6,11.9
0,1054,15.59,11.9
0,1055,15.6,11.9
0,1056,15.6,11.9
0,1057,15.6,11.9
0,1058,15.59,11.9
0,1059,15.6,11.9
0,1060,15.6,11.9
0,1061,15.6,11.9
0,1062,15.6,11.9
0,1063,15.6,11.9
0,1064,15.6,11.9
0,1065,15.6,11.9
0,1066,15.6,11.9
0,1067,15.6,11.9
0,1068,15.6,11.9
0,1069,15.6,11.9
0,1070,15.6,11.9
0,1071,15.6,11.9
0,1072,15.6,11.9
0,1073,15.59,11.9
0,1074,15.6,11.9
0,1075,15.6,11.9
0,1076,15.59,11.9
0,1077,15.6,11.9
0,1078,15.59,11.9
0,1079,15.6,11.9
0,1080,15.6,11.9
0,1081,15.59,11.9
0,1082,15.59,11.9
0,1083,15.59,11.9
0,1084,15.59,11.9
0,1085,15.59,11.9
0,1086,15.59,11.9
0,1087,15.59,11.9
0,1088,15.59,11.9
0,1089,15.59,11.9
0,1090,15.59,11.9
0,1091,15.59,11.9
0,1092,15.59,11.9
0,1093,15.59,11.9
0,1094,15.59,11.9
0,1095,15.59,11.9
0,1096,15.59,11.9
0,1097,15.59,11.9
0,1098,15.59,11.9
0,1099,15.59,11.9
0,1100,15.59,11.9
0,1101,15.59,11.9
0,1102,15.59,11.9
0,1103,15.59,11.9
0,1104,15.59,11.9
0,1105,15.59,11.9
0,1106,15.58,11.9
0,1107,15.58,11.9
0,1108,15.59,11.9
0,1109,15.58,11.9
0,1110,15.59,11.9
0,1111,15.58,11.9
0,1112,15.57,11.9
0,1112,15.58,11.9
0,1113,15.58,11.9
0,1114,15.58,11.9
0,1115,15.58,11.9
0,1116,15.58,11.9
0,1117,15.58,11.9
0,1118,15.58,11.9
0,1119,15.58,11.9
0,1120,15.58,11.9
0,1121,15.58,11.9
0,1122,15.58,11.9
0,1123,15.58,11.9
0,1124,15.58,11.9
0,1125,15.58,11.9
0,1126,15.58,11.9
0,1127,15.58,11.9
0,1128,15.58,11.9
0,1129,15.58,11.9
0,1130,15.58,11.9
0,1131,15.58,11.9
0,1132,15.58,11.9
0,1133,15.58,11.9
0,1134,15.58,11.9
0,1135,15.58,11.9
0,1136,15.58,11.9
0,1137,15.58,11.9
0,1138,15.58,11.9
0,1139,15.58,11.9
0,1140,15.58,11.9
0,1141,15.58,11.9
0,1142,15.58,11.9
0,1143,15.58,11.9
0,1144,15.58,11.9
0,1145,15.58,11.9
0,1146,15.58,11.9
0,1147,15.58,11.9
0,1148,15.58,11.9
0,1149,15.58,11.9
0,1150,15.58,11.9
0,1151,15.58,11.9
0,1152,15.58,11.9
0,1153,15.58,11.9
0,1154,15.58,11.9
0,1155,15.58,11.9
0,1156,15.58,11.9
0,1157,15.58,11.9
0,1158,15.58,11.9
0,1159,15.58,11.9
0,1160,15.58,11.9
0,1161,15.58,11.9
0,1162,15.58,11.9
0,1163,15.58,11.9
0,1164,15.58,11.9
0,1165,15.58,11.9
0,1166,15.58,11.9
0,1167,15.58,11.9
0,1168,15.58,11.9
0,1169,15.58,11.9
0,1170,15.58,11.9
0,1171,15.58,11.9
0,1172,15.58,11.9
0,1173,15.58,11.9
0,1174,15.58,11.9
0,1175,15.58,11.9
0,1176,15.58,11.9
0,1177,15.58,11.9
0,1178,15.58,11.9
0,1179,15.58,11.9
0,1180,15.58,11.9
0,1181,15.58,11.9
0,1182,15.58,11.9
0,1183,15.58,11.9
0,1184,15.58,11.9
0,1185,15.58,11.9
0,1186,15.58,11.9
0,1187,15.58,11.9
0,1188,15.58,11.9
0,1189,15.58,11.9
0,1190,15.58,11.9
0,1191,15.58,11.9
0,1192,15.58,11.9
0,1193,15.58,11.9
0,1194,15.58,11.9
0,1195,15.58,11.9
0,1196,15.58,11.9
0,1197,15.58,11.9
0,1198,15.58,11.9
0,1199,15.58,11.9
0,1200,15.58,11.9
0,1201,15.58,11.9
0,1202,15.58,11.9
0,1203,15.58,11.9
0,1204,15.58,11.9
0,1205,15.58,11.9
0,1206,15.58,11.9
0,1207,15.58,11.9
0,1208,15.58,11.9
0,1209,15.57,11.9
0,1210,15.58,11.9
0,1211,15.58,11.9
0,1212,15.58,11.9
0,1213,15.58,11.9
0,1214,15.58,11.9
0,1215,15.57,11.9
0,1216,15.57,11.9
0,1217,15.57,11.9
0,1218,15.58,11.9
0,1219,15.58,11.9
0,1220,15.57,11.9
0,1221,15.58,11.9
0,1222,15.58,11.9
0,1223,15.57,11.9
0,1224,15.57,11.9
0,1225,15.57,11.9
0,1226,15.57,11.9
0,1227,15.57,11.9
0,1228,15.57,11.9
0,1229,15.58,11.9
0,1230,15.58,11.9
0,1231,15.57,11.9
0,1232,15.57,11.9
0,1233,15.57,11.9
0,1234,15.57,11.9
0,1235,15.57,11.9
0,1236,15.57,11.9
0,1237,15.57,11.9
0,1238,15.57,11.9
0,1239,15.57,11.9
0,1240,15.57,11.9
0,1241,15.57,11.9
0,1242,15.57,11.9
0,1243,15.57,11.9
0,1244,15.57,11.9
0,1245,15.57,11.9
0,1246,15.57,11.9
0,1247,15.57,11.9
0,1248,15.57,11.9
0,1249,15.57,11.9
0,1250,15.57,11.9
0,1251,15.57,11.9
0,1252,15.57,11.9
0,1253,15.57,11.9
0,1254,15.57,11.9
0,1255,15.57,11.9
0,1256,15.57,11.9
0,1257,15.57,11.9
0,1258,15.57,11.9
0,1259,15.57,11.9
0,1260,15.57,11.9
0,1261,15.57,11.9
0,1262,15.57,11.9
0,1263,15.57,11.9
0,1264,15.57,11.9
0,1265,15.57,11.9
0,1266,15.57,11.9
0,1267,15.57,11.9
0,1268,15.57,11.9
0,1269,15.57,11.9
0,1270,15.57,11.9
0,1271,15.57,11.9
0,1272,15.57,11.9
0,1273,15.57,11.9
0,1274,15.57,11.9
0,1275,15.57,11.9
0,1276,15.57,11.9
0,1277,15.56,11.9
0,1278,15.56,11.9
0,1279,15.56,11.9
0,1280,15.56,11.9
0,1281,15.56,11.9
0,1282,15.56,11.9
0,1283,15.56,11.9
0,1284,15.56,11.9
0,1285,15.56,11.9
0,1286,15.56,11.9
0,1287,15.56,11.9
0,1288,15.57,11.9
0,1289,15.57,11.9
0,1290,15.57,11.9
0,1291,15.57,11.9
0,1292,15.56,11.9
0,1293,15.56,11.9
0,1294,15.56,11.9
0,1295,15.56,11.9
0,1296,15.56,11.9
0,1297,15.56,11.9
0,1298,15.56,11.9
0,1299,15.56,11.9
0,1300,15.56,11.9
0,1301,15.57,11.9
0,1302,15.56,11.9
0,1302,15.57,11.9
0,1303,15.57,11.9
0,1304,15.57,11.9
0,1305,15.56,11.9
0,1306,15.56,11.9
0,1307,15.56,11.9
0,1308,15.56,11.9
0,1309,15.56,11.9
0,1310,15.56,11.9
0,1311,15.56,11.9
0,1312,15.56,11.9
0,1313,15.56,11.9
0,1314,15.56,11.9
0,1315,15.56,11.9
0,1316,15.56,11.9
0,1317,15.56,11.9
0,1318,15.56,11.9
0,1319,15.56,11.9
0,1320,15.56,11.9
0,1321,15.56,11.9
0,1322,15.56,11.9
0,1323,15.56,11.9
0,1324,15.56,11.9
0,1325,15.56,11.9
0,1326,15.56,11.9
0,1327,15.56,11.9
0,1328,15.56,11.9
0,1329,15.56,11.9
0,1330,15.56,11.9
0,1331,15.56,11.9
0,1332,15.56,11.9
0,1333,15.56,11.9
0,1334,15.56,11.9
0,1335,15.56,11.9
0,1336,15.56,11.9
0,1337,15.56,11.9
0,1338,15.56,11.9
0,1339,15.56,11.9
0,1340,15.56,11.9
0,1341,15.56,11.9
0,1342,15.56,11.9
0,1343,15.56,11.9
0,1344,15.56,11.9
0,1345,15.56,11.9
0,1346,15.56,11.9
0,1347,15.56,11.9
0,1348,15.56,11.9
0,1349,15.56,11.9
0,1350,15.56,11.9
0,1351,15.56,11.9
0,1352,15.56,11.9
0,1353,15.56,11.9
0,1354,15.56,11.9
0,1355,15.56,11.9
0,1356,15.56,11.9
0,1357,15.56,11.9
0,1358,15.56,11.9
0,1359,15.56,11.9
0,1360,15.55,11.9
0,1361,15.55,11.9
0,1362,15.55,11.9
0,1363,15.55,11.9
0,1364,15.55,11.9
0,1365,15.55,11.9
0,1366,15.55,11.9
0,1367,15.55,11.9
0,1368,15.55,11.9
0,1369,15.55,11.9
0,1370,15.55,11.9
0,1371,15.55,11.9
0,1372,15.55,11.9
0,1373,15.55,11.9
0,1374,15.55,11.9
0,1375,15.55,11.9
0,1376,15.55,11.9
0,1377,15.55,11.9
0,1378,15.55,11.9
0,1379,15.55,11.9
0,1380,15.55,11.9
0,1381,15.55,11.9
0,1382,15.55,11.9
0,1383,15.55,11.9
0,1384,15.55,11.9
0,1385,15.55,11.9
0,1386,15.55,11.9
0,1387,15.55,11.9
0,1388,15.55,11.9
0,1389,15.55,11.9
0,1390,15.55,11.9
0,1391,15.55,11.9
0,1391,15.55,11.9
0,1392,15.55,11.9
0,1393,15.55,11.9
0,1394,15.55,11.9
0,1395,15.55,11.9
0,1396,15.55,11.9
0,1397,15.55,11.9
0,1398,15.55,11.9
0,1399,15.55,11.9
0,1400,15.55,11.9
0,1401,15.55,11.9
0,1402,15.55,11.9
0,1403,15.55,11.9
0,1404,15.55,11.9
0,1405,15.55,11.9
0,1406,15.55,11.9
0,1407,15.55,11.9
0,1408,15.55,11.9
0,1409,15.55,11.9
0,1410,15.55,11.9
0,1411,15.55,11.9
0,1412,15.55,11.9
0,1413,15.55,11.9
0,1414,15.55,11.9
0,1415,15.55,11.9
0,1416,15.55,11.9
0,1417,15.55,11.9
0,1418,15.55,11.9
0,1419,15.55,11.9
0,1420,15.55,11.9
0,1421,15.55,11.9
0,1422,15.55,11.9
0,1423,15.55,11.9
0,1424,15.54,11.9
0,1425,15.54,11.9
0,1426,15.54,11.9
0,1427,15.54,11.9
0,1428,15.54,11.9
0,1429,15.55,11.9
0,1430,15.54,11.9
0,1431,15.55,11.9
0,1432,15.54,11.9
0,1433,15.54,11.9
0,1434,15.54,11.9
0,1435,15.54,11.9
0,1436,15.54,11.9
0,1437,15.54,11.9
0,1438,15.54,11.9
0,1439,15.54,11.9
0,1440,15.54,11.9
0,1441,15.54,11.9
0,1442,15.54,11.9
0,1443,15.54,11.9
0,1444,15.54,11.9
0,1445,15.54,11.9
0,1446,15.54,11.9
0,1447,15.54,11.9
0,1448,15.54,11.9
0,1449,15.54,11.9
0,1450,15.54,11.9
0,1451,15.54,11.9
0,1452,15.55,11.9
0,1453,15.54,11.9
0,1454,15.55,11.9
0,1455,15.54,11.9
0,1456,15.54,11.9
0,1457,15.54,11.9
0,1458,15.54,11.9
0,1459,15.54,11.9
0,1460,15.54,11.9
0,1461,15.54,11.9
0,1462,15.54,11.9
0,1463,15.55,11.9
0,1464,15.54,11.9
0,1465,15.54,11.9
0,1466,15.54,11.9
0,1467,15.54,11.9
0,1468,15.54,11.9
0,1469,15.54,11.9
0,1470,15.54,11.9
0,1471,15.54,11.9
0,1472,15.54,11.9
0,1473,15.54,11.9
0,1474,15.54,11.9
0,1475,15.54,11.9
0,1476,15.54,11.9
0,1477,15.54,11.9
0,1478,15.54,11.9
0,1479,15.54,11.9
0,1480,15.54,11.9
0,1481,15.54,11.9
0,1482,15.54,11.9
0,1483,15.54,11.9
0,1484,15.54,11.9
0,1485,15.54,11.9
0,1486,15.54,11.9
0,1487,15.54,11.9
0,1488,15.54,11.8
0,1489,15.54,11.9
0,1490,15.54,11.9
0,1491,15.54,11.9
0,1492,15.54,11.8
0,1493,15.54,11.9
0,1493,15.54,11.8
0,1494,15.54,11.8
0,1495,15.54,11.9
0,1496,15.54,11.9
0,1497,15.54,11.8
0,1498,15.54,11.8
0,1499,15.54,11.8
0,1500,15.54,11.8
0,1501,15.54,11.8
0,1502,15.54,11.8
0,1503,15.54,11.8
0,1504,15.54,11.8
0,1505,15.54,11.8
0,1506,15.54,11.9
0,1506,15.54,11.8
0,1507,15.54,11.8
0,1508,15.54,11.8
0,1509,15.54,11.9
0,1510,15.54,11.8
0,1511,15.54,11.8
0,1512,15.54,11.8
0,1513,15.54,11.8
0,1514,15.54,11.8
0,1515,15.54,11.8
0,1516,15.54,11.8
0,1517,15.54,11.8
0,1518,15.54,11.8
0,1519,15.54,11.8
0,1520,15.54,11.8
0,1521,15.54,11.8
0,1522,15.54,11.8
0,1523,15.54,11.8
0,1524,15.54,11.8
0,1525,15.54,11.8
0,1526,15.54,11.8
0,1527,15.54,11.8
0,1528,15.54,11.8
0,1529,15.54,11.8
0,1530,15.54,11.8
0,1531,15.54,11.8
0,1532,15.54,11.8
0,1533,15.54,11.8
0,1534,15.54,11.8
0,1535,15.54,11.8
0,1536,15.53,11.8
0,1537,15.54,11.8
